ID;Date;Date (Unix);Token;Token Symbol;Volume;Volume USD;Untracked Volume USD;Total Value Locked;Total Value Locked USD;Price USD;Fees USD;Open Price USD;High Price USD;Low Price USD;Close Price USD
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19402;14/02/2023, 01:00:00;1676332800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;711895.942865130713487126;1090452491.058251811482113789;1090452491.058251811482113789;638235.802145677109032131;994087023.226669925663348946;1557.554464799155679567;2019976.507079582511880894;1506.463778481760965222;1560.901474183632726055;1499.814585551106896779;1557.554464799155679567
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19403;15/02/2023, 01:00:00;1676419200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;674214.753471232561736034;1079327210.512886689571084195;1079327210.512886689571084195;620877.988827179392308493;1039158295.270023315293035564;1673.6916334124895519;1679299.802735021921139059;1557.554464799155679567;1677.103642246104754773;1545.900266647732318169;1673.6916334124895519
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19404;16/02/2023, 01:00:00;1676505600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;938323.649221964709739068;1585816908.951330024786519589;1585816908.951330024786519589;619562.710448736370544275;1015595257.310966154633676435;1639.213012957787044107;2236450.114399055670182777;1673.6916334124895519;1736.339639897402878356;1639.148158063777030148;1639.213012957787044107
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19405;17/02/2023, 01:00:00;1676592000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;749697.675971211502744467;1257278337.845766464960087896;1257278337.845766464960087896;614538.708956072624394128;1041823071.530238270715057198;1695.292837289291138763;1595013.149722853541068848;1639.213012957787044107;1716.261512413762143981;1636.150756297046160583;1695.292837289291138763
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19406;18/02/2023, 01:00:00;1676678400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;356043.728310635515479271;603690555.881750708770111839;603690555.881750708770111839;626055.231104512666841264;1057278138.241947746888501035;1688.793712939118325495;941250.805880691002630997;1695.292837289291138763;1705.653065681700466495;1686.241765634212224094;1688.793712939118325495
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19407;19/02/2023, 01:00:00;1676764800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;520180.811997188193455244;882239377.415838599561553042;882239377.415838599561553042;626082.601673851125906318;1053728356.745304483828351116;1683.050054302945418826;1713957.77089469585745362;1688.793712939118325495;1718.924789755015710235;1673.367318802787214201;1683.050054302945418826
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19408;20/02/2023, 01:00:00;1676851200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;471621.861140514429680955;799438431.01027078948281259;799438431.01027078948281259;622777.56106609349598582;1057837620.964316100346657763;1698.580178697303768342;1109781.746433621046090513;1683.050054302945418826;1716.932191844396537192;1657.362086258776248146;1698.580178697303768342
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19409;21/02/2023, 01:00:00;1676937600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;684179.415130536851513005;1146747038.277908349597392506;1146747038.277908349597392506;636250.124551197456094472;1053188724.743133316286071696;1655.306119564281285899;1371068.703755302507628856;1698.580178697303768342;1711.222981005779015193;1636.799258862753577692;1655.306119564281285899
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19410;22/02/2023, 01:00:00;1677024000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;644663.343434712973908326;1051460733.428374277168080822;1051460733.428374277168080822;645545.181062184140033729;1059588994.069384192999612135;1641.386265676911620544;1221004.325507433796384289;1655.306119564281285899;1661.986523486285438312;1601.877690349926046307;1641.386265676911620544
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19411;23/02/2023, 01:00:00;1677110400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;552608.120797425493157903;914933785.463301430057209009;914933785.463301430057209009;632705.745518003383085509;1041837572.205561411687513061;1646.638393259092586966;1029263.439125709811613209;1641.386265676911620544;1675.405049262485869346;1634.367350255131383234;1646.638393259092586966
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19412;24/02/2023, 01:00:00;1677196800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;609409.298979400659668244;987865138.708838751708002369;987865138.708838751708002369;635305.250236134575598945;1020855057.581782208884771696;1606.873321450348252407;1111739.431902981377622897;1646.638393259092586966;1659.138600945096269194;1579.193031800310037903;1606.873321450348252407
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19413;25/02/2023, 01:00:00;1677283200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;355977.295445490192061115;566391996.763357982037113976;566391996.763357982037113976;646989.620234597265316516;1030208717.323418387832659567;1592.311043490723346529;685477.195876024355381472;1606.873321450348252407;1606.87673585816854846;1564.33878096293884004;1592.311043490723346529
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19414;26/02/2023, 01:00:00;1677369600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;319144.832054008939623225;515161313.516554810606445288;515161313.516554810606445288;625362.876437089220362318;1024438467.157120237478057418;1638.150433543007982527;688799.170745548227541703;1592.311043490723346529;1645.433854736328091017;1592.170884049579828008;1638.150433543007982527
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19415;27/02/2023, 01:00:00;1677456000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;442185.715008110096563967;724319757.958491827143519944;724319757.958491827143519944;634134.826834765380940875;1034240153.447217924245631716;1630.946779267032425619;836753.037975480022788414;1638.150433543007982527;1660.403345316254753239;1614.724101202113340267;1630.946779267032425619
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19416;28/02/2023, 01:00:00;1677542400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;413195.982141877932972195;671891441.25017621261159587;671891441.25017621261159587;644987.825011038384437145;1036647638.809771666803913495;1607.235979674547156264;880351.907183108999058895;1630.946779267032425619;1641.929493517083184321;1602.581153551995901949;1607.235979674547156264
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19417;01/03/2023, 01:00:00;1677628800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;574801.244816350756223964;945888885.78834358817572688;945888885.78834358817572688;616908.723075705897980581;1025158774.361374839328770291;1661.767350687257586095;1542904.795834812871775184;1607.235979674547156264;1663.759684552547512661;1601.945950060810433377;1661.767350687257586095
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19418;02/03/2023, 01:00:00;1677715200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;473225.829761970279748734;776079912.330622496984751288;776079912.330622496984751288;619578.765704580936183363;1021971846.972316773610433344;1649.462350134186807957;1030314.26588059698759966;1661.767350687257586095;1672.742931688001710423;1623.137749696660329921;1649.462350134186807957
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19419;03/03/2023, 01:00:00;1677801600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;599341.147152078660091241;942062005.161741813892109357;942062005.161741813892109357;649809.387396029175555898;1017671515.129743697977103842;1566.107746162059272364;1113775.860515520315310898;1649.462350134186807957;1649.462350134186807957;1552.462387161484402076;1566.107746162059272364
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19420;04/03/2023, 01:00:00;1677888000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;245522.205685600966930899;384115265.339763336819052617;384115265.339763336819052617;649610.707385186089035644;1015688691.010701666675536251;1563.534405242569322441;539899.875762092633192798;1566.107746162059272364;1572.245080358180160542;1552.336485515934988229;1563.534405242569322441
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19421;05/03/2023, 01:00:00;1677974400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;344439.818975639268744491;540941368.38145949277451821;540941368.38145949277451821;654310.949284993057013375;1021850918.977526985993874563;1561.720646879236992011;630940.541924094406571794;1563.534405242569322441;1583.30603764561387669;1559.217652958876651843;1561.720646879236992011
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19422;06/03/2023, 01:00:00;1678060800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;312929.766195739740220035;489951349.246627282665553136;489951349.246627282665553136;651789.34203891680971863;1021001384.021885145811477535;1566.459158150707460972;527230.351396516451616604;1561.720646879236992011;1577.400275047622681539;1559.887681453717124962;1566.459158150707460972
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19423;07/03/2023, 01:00:00;1678147200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;433362.600019596727513632;674956563.484894371418877684;674956563.484894371418877684;638944.145661810464870758;995792759.693553773692328193;1558.497352944871129604;790133.134477164306729039;1566.459158150707460972;1578.357675938768960579;1541.543170411627456587;1558.497352944871129604
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19424;08/03/2023, 01:00:00;1678233600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;446006.945899508747769025;692719162.769750920095625799;692719162.769750920095625799;645094.692077058364620736;989091392.756373687471394815;1533.249931993276973292;760121.004363738855505729;1558.497352944871129604;1565.229043322336274349;1528.138233199598917529;1533.249931993276973292
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19425;09/03/2023, 01:00:00;1678320000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;635423.887058245996280666;948706276.551893153439456322;948706276.551893153439456322;669215.395847453082717412;961585052.037065333683116599;1436.884234887294186231;969730.906690035393029386;1533.249931993276973292;1540.827337121122325684;1415.672446888543718915;1436.884234887294186231
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19426;10/03/2023, 01:00:00;1678406400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1424540.921841127999653614;2014172922.764809853986985245;2014172922.764809853986985245;655576.603661432228203245;943343550.943018057365885201;1438.952436182730183894;1752064.864433321219527855;1436.884234887294186231;1440.879017083083782448;1377.295466690161734318;1438.952436182730183894
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19427;11/03/2023, 01:00:00;1678492800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;4628107.419429952860277154;7174435766.092070300579681983;7174435766.092070300579681983;579215.671461176354603973;890258504.649499299320011341;1537.006936300016032259;5055327.344675836793649879;1438.952436182730183894;1682.969793589343551409;1436.467900878908616203;1537.006936300016032259
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19428;12/03/2023, 01:00:00;1678579200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1260108.567188438545355273;1963592404.33716657798479942;1963592404.33716657798479942;560916.121776695410804892;899757808.318413489638615692;1604.086196468093849465;1698745.040751011677312486;1537.006936300016032259;1628.489428377838094576;1499.701832103431278882;1604.086196468093849465
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19429;13/03/2023, 01:00:00;1678665600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1362569.768885819553279694;2233472662.619509240853259304;2233472662.619509240853259304;579701.591871000510723092;972378580.821633816778783778;1677.377799987160801693;2139187.958489025393405044;1604.086196468093849465;1698.40918139194313824;1591.174784883168681993;1677.377799987160801693
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19430;14/03/2023, 01:00:00;1678752000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1371453.463863990299105012;2350853657.863042791157903015;2350853657.863042791157903015;612843.353580573238893573;1046577651.870557679853708126;1707.7408864041134868;2122278.064033272275301002;1677.377799987160801693;1778.655046297500140871;1670.841785257090466394;1707.7408864041134868
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19431;15/03/2023, 01:00:00;1678838400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;1101849.563210910785008262;1838371342.464931617716169512;1838371342.464931617716169512;608606.807481846384869052;1007910420.685166389736951244;1656.094556114919061152;1873125.383536114514085939;1707.7408864041134868;1717.422854942575548032;1621.208275798681822025;1656.094556114919061152
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19432;16/03/2023, 01:00:00;1678924800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;464697.54935774384222595;771597006.458466526215850216;771597006.458466526215850216;638008.110586431423373929;1070156040.45210383758480448;1677.339241766784749106;998956.371398638766527291;1656.094556114919061152;1688.880991343693725387;1643.691352022713693633;1677.339241766784749106
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19433;17/03/2023, 01:00:00;1679011200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;856658.750459411581511196;1483427964.34999663724886806;1483427964.34999663724886806;625034.630903200320907826;1119005612.068358006661161618;1790.309779237911409051;1545820.869903093859048098;1677.339241766784749106;1796.653793960334384374;1671.671371342959424798;1790.309779237911409051
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19434;18/03/2023, 01:00:00;1679097600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;708494.853591585965508285;1278628857.278912661387459923;1278628857.278912661387459923;643910.950446118393596777;1134304898.353654910913089571;1761.586594493817396948;1355192.603682494877703669;1790.309779237911409051;1836.140302393891440939;1760.675206126550905708;1761.586594493817396948
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19435;19/03/2023, 01:00:00;1679184000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;531746.142975399702106044;957164811.53747852918122366;957164811.53747852918122366;649010.072326036275432436;1159748841.314212621117856656;1786.950450796088649542;1048859.703355294962406877;1761.586594493817396948;1839.987055177884743634;1761.586594493817396948;1786.950450796088649542
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19436;20/03/2023, 01:00:00;1679270400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;734249.520178947518044631;1299627095.382668172970869111;1299627095.382668172970869111;651328.572246756444418124;1130587502.924733318886488308;1735.817452357071134573;1366488.600953397018251508;1786.950450796088649542;1808.252792367929623243;1735.817452357071134573;1735.817452357071134573
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19437;21/03/2023, 01:00:00;1679356800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;540940.723476513988831421;964276508.22943052022993368;964276508.22943052022993368;626175.415290658594750563;1130073708.752131900351638836;1804.723853981992252187;1065762.09257191236514675;1735.817452357071134573;1833.474575094697808717;1729.815809233134233309;1804.723853981992252187
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19438;22/03/2023, 01:00:00;1679443200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;729665.28782733121981034;1294446551.421710631391203726;1294446551.421710631391203726;655318.825973562157540332;1137583076.412520592727178054;1735.923082512533607122;1375861.442750503260075206;1804.723853981992252187;1818.549007634381574056;1721.278836509528808521;1735.923082512533607122
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19439;23/03/2023, 01:00:00;1679529600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;554985.073531052023485438;996118819.835712613428954754;996118819.835712613428954754;633168.829714897262391695;1150733565.5969508965402803;1817.419796415281933385;1070725.284240096799333662;1735.923082512533607122;1853.132755486987482241;1735.923082512533607122;1817.419796415281933385
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19440;24/03/2023, 01:00:00;1679616000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;485870.988130640076027029;859001278.162824274813628992;859001278.162824274813628992;649224.811873341100421337;1136297588.349324583481874197;1750.237464077401488289;956420.114816187891084947;1817.419796415281933385;1817.421076199700362989;1735.069483639956579049;1750.237464077401488289
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19441;25/03/2023, 01:00:00;1679702400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;229302.97054413956242464;400167901.846100651545593611;400167901.846100651545593611;654072.7421059864978721;1137750366.679368909577733821;1739.485982883241573999;526859.071695674795961637;1750.237464077401488289;1758.661984412786542785;1721.103732612523271406;1739.485982883241573999
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19442;26/03/2023, 01:00:00;1679788800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;245580.64508237161898125;434203625.604015963784762745;434203625.604015963784762745;650596.356641865611588083;1157016490.615350550604890181;1778.393744144888451196;555897.370683332845385448;1739.485982883241573999;1792.984860000000404086;1739.485982883241573999;1778.393744144888451196
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19443;27/03/2023, 02:00:00;1679875200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;377897.82508833461890524;654507474.760515177201125032;654507474.760515177201125032;676447.263108970813123965;1158038035.718555075018937221;1711.941342472404142034;799313.034129062973074932;1778.393744144888451196;1778.393744144888451196;1690.232333553158625388;1711.941342472404142034
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19444;28/03/2023, 02:00:00;1679961600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;338270.279201283704780007;589590399.346623755733843425;589590399.346623755733843425;651398.058189694874208831;1155034945.222850943664430978;1773.163015611095064803;711707.637170936985226692;1711.941342472404142034;1789.144738298760925673;1708.387927211671042193;1773.163015611095064803
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19445;29/03/2023, 02:00:00;1680048000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;338394.192156840623492227;609674271.091088182588881477;609674271.091088182588881477;661327.937701315198183488;1185438593.58586710535393925;1792.512497969295447432;742296.410195900555111519;1773.163015611095064803;1820.370010582913454254;1773.163015611095064803;1792.512497969295447432
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19446;30/03/2023, 02:00:00;1680134400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;349311.038387045038813337;626469545.135010703933726286;626469545.135010703933726286;655106.143775954605291342;1172348509.686986650539075122;1789.555052757875246987;822028.44985831102205353;1792.512497969295447432;1823.682370262738844974;1769.932146171324283627;1789.555052757875246987
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19447;31/03/2023, 02:00:00;1680220800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;322941.34439841840759938;587314005.245161300571992316;587314005.245161300571992316;645138.479711763873521195;1177035828.532083524879460021;1824.470041002610326971;687436.30335690769694241;1789.555052757875246987;1844.810036840344460491;1786.098294884654039172;1824.470041002610326971
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19448;01/04/2023, 02:00:00;1680307200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;224054.57144943986889587;408420188.904450157951160584;408420188.904450157951160584;650253.870698557933837188;1184273427.137066102998934427;1821.24779336541127769;541809.691590523985498119;1824.470041002610326971;1836.473158463081330045;1803.012936946870826391;1821.24779336541127769
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19449;02/04/2023, 02:00:00;1680393600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;205736.283659103990180867;370957956.383892423410564683;370957956.383892423410564683;658932.625392004918270176;1180201155.401836206336569008;1791.080164986100016896;469398.813633731730281021;1821.24779336541127769;1821.352887859901498326;1779.388166059911764786;1791.080164986100016896
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19450;03/04/2023, 02:00:00;1680480000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;417818.808379928638767192;751037336.81420117957829317;751037336.81420117957829317;643273.138919198812481898;1166090986.097724173525055536;1812.746274556003534881;869735.916364942368510455;1791.080164986100016896;1834.155786108584500752;1764.553934099877302554;1812.746274556003534881
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19451;04/04/2023, 02:00:00;1680566400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;359645.988066544627205763;666475246.004848284306200043;666475246.004848284306200043;620782.042356267398634577;1159682821.1888909364303737;1868.099819361958723342;802096.730254844452452844;1812.746274556003534881;1880.051802451359270565;1808.266970836091465793;1868.099819361958723342
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19452;05/04/2023, 02:00:00;1680652800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;355946.45853615472642261;678425087.005513519173483851;678425087.005513519173483851;597019.492509682343471547;1140774270.286044282074494849;1910.782285333076342877;867284.919789522745526932;1868.099819361958723342;1934.793386176615079571;1868.099819361958723342;1910.782285333076342877
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19453;06/04/2023, 02:00:00;1680739200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;273116.817077594514559876;512878896.36005437718020132;512878896.36005437718020132;626769.261445764590647599;1171256060.377097065554726475;1868.719690680695327851;685339.781748677302587088;1910.782285333076342877;1910.782285333076342877;1841.836285157293991942;1868.719690680695327851
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19454;07/04/2023, 02:00:00;1680825600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;166368.820769642741066585;309660268.008756399799473659;309660268.008756399799473659;620262.812088653853577641;1157695761.949674177526126821;1866.460054329688398538;444028.52378808413207539;1868.719690680695327851;1877.203258530547125732;1849.689067201604978002;1866.460054329688398538
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19455;08/04/2023, 02:00:00;1680912000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;108429.28407883106910033;202164376.226213581711343417;202164376.226213581711343417;628051.882451112320882051;1164306843.289509029465749981;1853.838633116650036787;382250.821636765106298345;1866.460054329688398538;1873.607134809462082169;1853.838633116650036787;1853.838633116650036787
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19456;09/04/2023, 02:00:00;1680998400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;183377.010533141634178776;338844982.527842179017489089;338844982.527842179017489089;630787.710476643156442134;1175258655.626692509388975773;1863.160356657281537768;462630.720426043018476139;1853.838633116650036787;1869.100132810398674639;1832.845247207196123319;1863.160356657281537768
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19457;10/04/2023, 02:00:00;1681084800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;220091.174551583771026352;413497082.374768277018147577;413497082.374768277018147577;631278.879880494438028832;1207329565.679005318914983625;1912.51379407396197803;570992.255109034752751243;1863.160356657281537768;1913.288589169721133562;1851.555131245913949446;1912.51379407396197803
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19458;11/04/2023, 02:00:00;1681171200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;281907.759256582385026384;539234917.169055095133465092;539234917.169055095133465092;649009.016167828241421859;1227797753.213368416194910576;1891.803846521402259715;701011.902127832256670588;1912.51379407396197803;1931.652604999999796692;1890.064507331951397209;1891.803846521402259715
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19459;12/04/2023, 02:00:00;1681257600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;348718.710192034831913604;661225114.372222687577524241;661225114.372222687577524241;625343.874316880883064529;1202930547.314634364633100613;1923.63049630685697622;811758.805240289183452159;1891.803846521402259715;1926.829043277126131945;1862.78168455310868777;1923.63049630685697622
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19460;13/04/2023, 02:00:00;1681344000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;354018.482922659172957617;698274609.147630224056824232;698274609.147630224056824232;599064.177994123284610647;1205716642.450765341110060617;2012.666900711584880742;854275.845873905474110517;1923.63049630685697622;2020.596422280876700255;1907.292067769463384496;2012.666900711584880742
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19461;14/04/2023, 02:00:00;1681430400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;493649.411146348671804703;1035604271.369327877558683597;1035604271.369327877558683597;573037.183244961207756439;1206481981.288090591753252545;2105.416570799290010016;1319468.41154778086674758;2012.666900711584880742;2123.905119663222624304;2012.666900711584880742;2105.416570799290010016
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19462;15/04/2023, 02:00:00;1681516800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;213902.552911719484535983;448488339.157439940598208562;448488339.157439940598208562;577965.682130042922147328;1210350222.280945303101340979;2094.155863753542299673;632279.83848363853007178;2105.416570799290010016;2106.289273277770386085;2082.20338771696896542;2094.155863753542299673
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19463;16/04/2023, 02:00:00;1681603200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;233759.187376144765149278;492115949.932278054919363782;492115949.932278054919363782;564062.676672259125641368;1195703099.768960498158346323;2119.805385499220627696;631946.207073850799599437;2094.155863753542299673;2135.155260000000119241;2081.278719077185606096;2119.805385499220627696
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19464;17/04/2023, 02:00:00;1681689600;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;261513.143666069345278772;546008742.35901658109338521;546008742.35901658109338521;536739.71469034591653658;1115375185.275761240338859994;2078.05600135112000576;808830.48560297534986093;2119.805385499220627696;2119.805385499220627696;2068.273298587330228334;2078.05600135112000576
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19465;18/04/2023, 02:00:00;1681776000;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;247913.623347431184637075;519211112.372160791068712501;519211112.372160791068712501;551137.763237161697488695;1158036206.399909103348195867;2101.173760255638965619;1025713.458145878168170236;2078.05600135112000576;2117.268957602816013539;2061.185958561869143051;2101.173760255638965619
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19466;19/04/2023, 02:00:00;1681862400;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;405314.325427943989874682;810876111.269038979915330194;810876111.269038979915330194;585093.041482075699247601;1131150004.901599891596324503;1933.282272570408999624;1527909.43339236796790383;2101.173760255638965619;2101.173760255638965619;1928.137920794395051539;1933.282272570408999624
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19467;20/04/2023, 02:00:00;1681948800;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;365406.067515109056215509;711624311.391945908455783984;711624311.391945908455783984;577421.856664605835183537;1122701344.90899708194733947;1944.334686937760983295;1100455.715815637048907487;1933.282272570408999624;1974.105991333237483758;1922.517845940245677676;1944.334686937760983295
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-19468;21/04/2023, 02:00:00;1682035200;0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2;WETH;435200.22945731460577187;824900385.698799283850964217;824900385.698799283850964217;608983.513926816846364709;1125420938.284900871128891018;1848.031863831613791342;1044588.929175256321113978;1944.334686937760983295;1949.866225564895658001;1829.038945843855022904;1848.031863831613791342
